yr,i,fd,value
2017,sle,changinv,-9.990909119248025e-9
2016,sle,changinv,-9.97494103121843e-9
2015,sle,changinv,-9.974941022105996e-9
1998,sle,changinv,-9.9749409720547e-9
2004,sle,changinv,-9.97494098793447e-9
2000,sle,changinv,-9.99090908457476e-9
1997,sle,changinv,-9.97494097368802e-9
2007,sle,changinv,-9.97494097077209e-9
2010,sle,changinv,-9.974941006771596e-9
2003,sle,changinv,-9.990909100101415e-9
2011,sle,changinv,-9.974940990806638e-9
2001,sle,changinv,-9.99090910450008e-9
2008,osv,changinv,-9.974940842194764e-9
2009,osv,changinv,-9.974941158328457e-9
2005,osv,changinv,-9.97494098531121e-9
2006,osv,changinv,-9.97494098206477e-9
2012,osv,changinv,-9.990909121110145e-9
2014,osv,changinv,-9.990909130270325e-9
2013,osv,changinv,-9.990909117183646e-9
1999,osv,changinv,-9.974940940703603e-9
2002,osv,changinv,-9.99090908975549e-9
2017,osv,changinv,-9.990909140021965e-9
2016,osv,changinv,-9.974941091756738e-9
2015,osv,changinv,-9.974941078409614e-9
1998,osv,changinv,-9.97494095434482e-9
2004,osv,changinv,-9.974940986744418e-9
2000,osv,changinv,-9.990909062867304e-9
1997,osv,changinv,-9.97494095583674e-9
2007,osv,changinv,-9.974940944336306e-9
2010,osv,changinv,-9.974940985365083e-9
2003,osv,changinv,-9.990909104332199e-9
2011,osv,changinv,-9.97494098484314e-9
2001,osv,changinv,-9.990909110910721e-9
2008,trn,changinv,-9.974938881104249e-9
2009,trn,changinv,-9.97493958625223e-9
2005,trn,changinv,-9.974938816345084e-9
2006,trn,changinv,-9.974938910505856e-9
2012,trn,changinv,-9.990908545743489e-9
2014,trn,changinv,-9.99090864346146e-9
2013,trn,changinv,-9.990908598818188e-9
1999,trn,changinv,-9.974938767958787e-9
2002,trn,changinv,-9.990908281245159e-9
2017,trn,changinv,-9.990908623769034e-9
2016,trn,changinv,-9.974939603563154e-9
2015,trn,changinv,-9.974939634397438e-9
1998,trn,changinv,-9.97493908254901e-9
2004,trn,changinv,-9.97493876837637e-9
2000,trn,changinv,-9.990908372421088e-9
1997,trn,changinv,-9.974939433436122e-9
2007,trn,changinv,-9.974938818748335e-9
2010,trn,changinv,-9.974938956908402e-9
2003,trn,changinv,-9.990908324598506e-9
2011,trn,changinv,-9.974938979969941e-9
2001,trn,changinv,-9.990908397661875e-9
2008,smn,changinv,2.4851103031171387e-8
2009,smn,changinv,0.003987489957570001
2005,smn,changinv,0.0069772752389391955
2006,smn,changinv,0.005988897274455333
2012,smn,changinv,0.010988839478420703
2014,smn,changinv,0.0059966063059098875
2013,smn,changinv,0.0019988023231247085
1999,smn,changinv,2.5169574499273032e-9
2002,smn,changinv,0.0009967524953321083
2017,smn,changinv,0.008983188732467591
2016,smn,changinv,2.537036223564357e-9
2015,smn,changinv,2.488031153923622e-8
1998,smn,changinv,0.006967341234423615
2004,smn,changinv,-9.974941158840018e-9
2000,smn,changinv,-5.475491754428075e-9
1997,smn,changinv,0.0019963832454035313
2007,smn,changinv,0.014996128567067767
2010,smn,changinv,-9.974941058756056e-9
2003,smn,changinv,0.0019964957749268463
2011,smn,changinv,0.0019963055339887845
2001,smn,changinv,-5.465805280465873e-9
2008,fmt,changinv,2.487280120742506e-9
2009,fmt,changinv,2.1665294709434453e-9
2005,fmt,changinv,5.561162504192273
2006,fmt,changinv,4.883773511357089
2012,fmt,changinv,5.038887088440341
2014,fmt,changinv,5.787833042776252
2013,fmt,changinv,6.08891159242615
1999,fmt,changinv,3.4501922923728343
2002,fmt,changinv,0.4129783874023876
2017,fmt,changinv,4.20629545661093
2016,fmt,changinv,1.1965757918911428
2015,fmt,changinv,5.707460915425848
1998,fmt,changinv,3.4085728177079453
2004,fmt,changinv,3.399393724556843
2000,fmt,changinv,3.8985073620251605
1997,fmt,changinv,4.129594299557036
2007,fmt,changinv,0.792808353814238
2010,fmt,changinv,1.2197909403049814
2003,fmt,changinv,-5.4524606019110645e-9
2011,fmt,changinv,4.808487975839863
2001,fmt,changinv,-5.4972083011457045e-9
2008,pet,changinv,2.5569888251147667e-9
2009,pet,changinv,2.4840650188033346e-9
2005,pet,changinv,0.1342492316249359
2006,pet,changinv,11.751947503434302
2012,pet,changinv,5.166957133439398
2014,pet,changinv,6.435067616413579
2013,pet,changinv,0.6309172107550284
1999,pet,changinv,1.4912367292619675
2002,pet,changinv,0.03722030386914683
2017,pet,changinv,-5.475009244191261e-9
2016,pet,changinv,5.3416746855169706
2015,pet,changinv,14.26647546608612
1998,pet,changinv,6.077986057293224
2004,pet,changinv,2.4922343934006093
2000,pet,changinv,0.18963306827010692
1997,pet,changinv,8.441655413163689
2007,pet,changinv,5.745238323540712
2010,pet,changinv,6.419962628362016
2003,pet,changinv,2.0981180046436982
2011,pet,changinv,1.0204878725019675
2001,pet,changinv,9.08273590232453
2008,mvt,changinv,0.0
2009,mvt,changinv,0.0
2005,mvt,changinv,0.0
2006,mvt,changinv,0.0
2012,mvt,changinv,0.0
2014,mvt,changinv,0.0
2013,mvt,changinv,0.0
1999,mvt,changinv,0.0
2002,mvt,changinv,0.0
2017,mvt,changinv,0.0
2016,mvt,changinv,0.0
2015,mvt,changinv,0.0
1998,mvt,changinv,0.0
2004,mvt,changinv,0.0
2000,mvt,changinv,0.0
1997,mvt,changinv,0.0
2007,mvt,changinv,0.0
2010,mvt,changinv,0.0
2003,mvt,changinv,0.0
2011,mvt,changinv,0.0
2001,mvt,changinv,0.0
2008,cep,changinv,3.951685056670802
2009,cep,changinv,2.3872968507932683e-9
2005,cep,changinv,6.1523344609650366
2006,cep,changinv,2.5933777232530786
2012,cep,changinv,2.4964511758090224
2014,cep,changinv,2.5131675795633557
2013,cep,changinv,3.4855197036117
1999,cep,changinv,6.6149359210504866
2002,cep,changinv,-5.450858662971129e-9
2017,cep,changinv,2.5270477663181863
2016,cep,changinv,2.5566552061158077e-9
2015,cep,changinv,7.0896931292529946
1998,cep,changinv,3.99794220812909
2004,cep,changinv,6.367086545476681
2000,cep,changinv,13.368750477009435
1997,cep,changinv,10.098374866359277
2007,cep,changinv,2.149117447898191
2010,cep,changinv,2.47332325920474
2003,cep,changinv,3.541990818004216
2011,cep,changinv,5.785224767735033
2001,cep,changinv,-5.499775515697798e-9
2008,wst,changinv,-9.974940721613952e-9
2009,wst,changinv,-9.97494104460667e-9
2005,wst,changinv,-9.974940847695576e-9
2006,wst,changinv,-9.974940827695548e-9
2012,wst,changinv,-9.990909084801035e-9
2014,wst,changinv,-9.99090908679395e-9
2013,wst,changinv,-9.990909081276829e-9
1999,wst,changinv,-9.974940657262917e-9
2002,wst,changinv,-9.99090906728871e-9
2017,wst,changinv,-9.990909086789516e-9
2016,wst,changinv,-9.974940945873861e-9
2015,wst,changinv,-9.974940924272691e-9
1998,wst,changinv,-9.974940594174947e-9
2004,wst,changinv,-9.974940867008566e-9
2000,wst,changinv,-9.990908996432106e-9
1997,wst,changinv,-9.97494051971765e-9
2007,wst,changinv,-9.974940767675207e-9
2010,wst,changinv,-9.974940890337694e-9
2003,wst,changinv,-9.990909066177224e-9
2011,wst,changinv,-9.974940877902414e-9
2001,wst,changinv,-9.990909063792878e-9
2008,mot,changinv,2.4575217632284078e-9
2009,mot,changinv,2.1197852429758555e-9
2005,mot,changinv,2.6393467908332418
2006,mot,changinv,2.9958704459095196
2012,mot,changinv,19.890542406955415
2014,mot,changinv,11.619307893183962
2013,mot,changinv,15.612458162781563
1999,mot,changinv,10.471327249033498
2002,mot,changinv,10.538747544387036
2017,mot,changinv,10.579316294919707
2016,mot,changinv,10.491000616556486
2015,mot,changinv,10.972391785498083
1998,mot,changinv,4.07020161206194
2004,mot,changinv,7.446136595242235
2000,mot,changinv,9.119838317301364
1997,mot,changinv,6.365543042554901
2007,mot,changinv,2.579601812319669e-9
2010,mot,changinv,11.190585787701004
2003,mot,changinv,8.213974850198925
2011,mot,changinv,7.182961691672738
2001,mot,changinv,-5.5076154400317335e-9
2008,adm,changinv,-9.974940797672512e-9
2009,adm,changinv,-9.974941298637934e-9
2005,adm,changinv,-9.974941102681774e-9
2006,adm,changinv,-9.97494110035228e-9
2012,adm,changinv,-9.990909145076143e-9
2014,adm,changinv,-9.990909144080853e-9
2013,adm,changinv,-9.990909141560372e-9
1999,adm,changinv,-9.974941003265536e-9
2002,adm,changinv,-9.990909103132152e-9
2017,adm,changinv,-9.990909142350928e-9
2016,adm,changinv,-9.974941104166058e-9
2015,adm,changinv,-9.974941076189938e-9
1998,adm,changinv,-9.974941114026126e-9
2004,adm,changinv,-9.974941128092502e-9
2000,adm,changinv,-9.990909015460579e-9
1997,adm,changinv,-9.97494110971109e-9
2007,adm,changinv,-9.974941030645238e-9
2010,adm,changinv,-9.974941112591642e-9
2003,adm,changinv,-9.99090914639493e-9
2011,adm,changinv,-9.974941034983578e-9
2001,adm,changinv,-9.990909130524774e-9
2008,soc,changinv,-9.974940942299784e-9
2009,soc,changinv,-9.97494099618294e-9
2005,soc,changinv,-9.974940962181742e-9
2006,soc,changinv,-9.97494096256897e-9
2012,soc,changinv,-9.990909092168852e-9
2014,soc,changinv,-9.990909091581643e-9
2013,soc,changinv,-9.990909091260444e-9
1999,soc,changinv,-9.974940950823283e-9
2002,soc,changinv,-9.990909087531563e-9
2017,soc,changinv,-9.990909091301153e-9
2016,soc,changinv,-9.974940966242034e-9
2015,soc,changinv,-9.974940962676715e-9
1998,soc,changinv,-9.974940955026967e-9
2004,soc,changinv,-9.974940960492518e-9
2000,soc,changinv,-9.990909083602095e-9
1997,soc,changinv,-9.974940954930116e-9
2007,soc,changinv,-9.974940954891427e-9
2010,soc,changinv,-9.974940964240765e-9
2003,soc,changinv,-9.990909090096492e-9
2011,soc,changinv,-9.974940957497554e-9
2001,soc,changinv,-9.990909091847962e-9
2008,alt,changinv,2.543779413892714e-9
2009,alt,changinv,2.424249201877707e-9
2005,alt,changinv,1.8827372539767697
2006,alt,changinv,2.5630699781666926
2012,alt,changinv,0.365070509854139
2014,alt,changinv,2.9834751702222806
2013,alt,changinv,6.515360813882965
1999,alt,changinv,2.8331373952106214
2002,alt,changinv,1.0084930073132468
2017,alt,changinv,-5.413529607740548e-9
2016,alt,changinv,0.5480933051828192
2015,alt,changinv,4.238952565552398
1998,alt,changinv,1.702177375058899
2004,alt,changinv,2.2502310930202447
2000,alt,changinv,2.7990630105424716
1997,alt,changinv,2.685261169108721
2007,alt,changinv,2.6298646440632504e-9
2010,alt,changinv,1.182341294885246
2003,alt,changinv,-5.416607605893594e-9
2011,alt,changinv,2.62698018033953e-9
2001,alt,changinv,-5.4512471113451325e-9
2008,pmt,changinv,1.995860524162924e-9
2009,pmt,changinv,1.435411232996578e-9
2005,pmt,changinv,4.052320671014604
2006,pmt,changinv,3.1453184624982446
2012,pmt,changinv,4.16619439970662
2014,pmt,changinv,4.423142955843382
2013,pmt,changinv,3.902222430829588
1999,pmt,changinv,1.9978533244735588
2002,pmt,changinv,-5.5803709436566275e-9
2017,pmt,changinv,3.008587890601705
2016,pmt,changinv,1.969414898515344e-9
2015,pmt,changinv,0.8488441071386121
1998,pmt,changinv,2.6933656633427483
2004,pmt,changinv,3.4287645453712954
2000,pmt,changinv,1.521565122813183
1997,pmt,changinv,2.5228372707778433
2007,pmt,changinv,0.35825804805924844
2010,pmt,changinv,3.044402186051647
2003,pmt,changinv,-5.620801402652713e-9
2011,pmt,changinv,5.816157197028244
2001,pmt,changinv,-5.66902798238728e-9
2008,trk,changinv,-9.97493945866403e-9
2009,trk,changinv,-9.974940102288406e-9
2005,trk,changinv,-9.974939536685457e-9
2006,trk,changinv,-9.974939542355513e-9
2012,trk,changinv,-9.990908719820302e-9
2014,trk,changinv,-9.990908762707461e-9
2013,trk,changinv,-9.99090875983609e-9
1999,trk,changinv,-9.974939551845287e-9
2002,trk,changinv,-9.990908491633762e-9
2017,trk,changinv,-9.990908776510773e-9
2016,trk,changinv,-9.974939969983851e-9
2015,trk,changinv,-9.974939992389616e-9
1998,trk,changinv,-9.97493981279875e-9
2004,trk,changinv,-9.974939525826182e-9
2000,trk,changinv,-9.990908627172882e-9
1997,trk,changinv,-9.97494008251091e-9
2007,trk,changinv,-9.97493942874035e-9
2010,trk,changinv,-9.974939565852314e-9
2003,trk,changinv,-9.990908595818189e-9
2011,trk,changinv,-9.974939573237462e-9
2001,trk,changinv,-9.990908647912279e-9
2008,fdd,changinv,-9.974941218423547e-9
2009,fdd,changinv,-9.974941262138596e-9
2005,fdd,changinv,-9.974941286610736e-9
2006,fdd,changinv,-9.974941272096732e-9
2012,fdd,changinv,-9.990909165498824e-9
2014,fdd,changinv,-9.990909157925024e-9
2013,fdd,changinv,-9.99090916056404e-9
1999,fdd,changinv,-9.974941239218664e-9
2002,fdd,changinv,-9.990909213163017e-9
2017,fdd,changinv,-9.9909091525005e-9
2016,fdd,changinv,-9.974941139145553e-9
2015,fdd,changinv,-9.97494112943654e-9
1998,fdd,changinv,-9.97494127382114e-9
2004,fdd,changinv,-9.974941326038666e-9
2000,fdd,changinv,-9.990909193279752e-9
1997,fdd,changinv,-9.974941260616772e-9
2007,fdd,changinv,-9.974941254908118e-9
2010,fdd,changinv,-9.974941208583926e-9
2003,fdd,changinv,-9.990909224446596e-9
2011,fdd,changinv,-9.974941188007762e-9
2001,fdd,changinv,-9.99090919384763e-9
2008,gmt,changinv,0.0
2009,gmt,changinv,0.0
2005,gmt,changinv,0.0
2006,gmt,changinv,0.0
2012,gmt,changinv,0.0
2014,gmt,changinv,0.0
2013,gmt,changinv,0.0
1999,gmt,changinv,0.0
2002,gmt,changinv,0.0
2017,gmt,changinv,0.0
2016,gmt,changinv,0.0
2015,gmt,changinv,0.0
1998,gmt,changinv,0.0
2004,gmt,changinv,0.0
2000,gmt,changinv,0.0
1997,gmt,changinv,0.0
2007,gmt,changinv,0.0
2010,gmt,changinv,0.0
2003,gmt,changinv,0.0
2011,gmt,changinv,0.0
2001,gmt,changinv,0.0
2008,wtt,changinv,-9.974940335572384e-9
2009,wtt,changinv,-9.97494074739849e-9
2005,wtt,changinv,-9.974940576497186e-9
2006,wtt,changinv,-9.974940476491379e-9
2012,wtt,changinv,-9.990908992558133e-9
2014,wtt,changinv,-9.990909034018884e-9
2013,wtt,changinv,-9.990909036291414e-9
1999,wtt,changinv,-9.974940692343839e-9
2002,wtt,changinv,-9.990909040077156e-9
2017,wtt,changinv,-9.990909079983314e-9
2016,wtt,changinv,-9.974940900257163e-9
2015,wtt,changinv,-9.974940799390266e-9
1998,wtt,changinv,-9.974940898369052e-9
2004,wtt,changinv,-9.974940623373592e-9
2000,wtt,changinv,-9.990909033697708e-9
1997,wtt,changinv,-9.974941128657687e-9
2007,wtt,changinv,-9.974940393494781e-9
2010,wtt,changinv,-9.974940560276869e-9
2003,wtt,changinv,-9.990909008736042e-9
2011,wtt,changinv,-9.974940559006187e-9
2001,wtt,changinv,-9.990909043158104e-9
2008,wpd,changinv,2.4488276571198266e-9
2009,wpd,changinv,2.18549767864251e-9
2005,wpd,changinv,1.5547927016134278
2006,wpd,changinv,0.8367202460955363
2012,wpd,changinv,0.9244128394549017
2014,wpd,changinv,1.6622068427033916
2013,wpd,changinv,1.5503790992798194
1999,wpd,changinv,1.4362249202647777
2002,wpd,changinv,0.6818049695929176
2017,wpd,changinv,0.43339966957135645
2016,wpd,changinv,0.637532171338749
2015,wpd,changinv,1.6348588933357273
1998,wpd,changinv,1.316376679231514
2004,wpd,changinv,1.295442223139633
2000,wpd,changinv,1.1565528149366495
1997,wpd,changinv,1.2213247819436843
2007,wpd,changinv,2.5548832786354273e-9
2010,wpd,changinv,0.32579643298261063
2003,wpd,changinv,-5.429186425066873e-9
2011,wpd,changinv,0.4980511643724966
2001,wpd,changinv,-5.459208998838719e-9
2008,wht,changinv,-9.974940595753185e-9
2009,wht,changinv,-9.974941105426466e-9
2005,wht,changinv,-9.974940598666278e-9
2006,wht,changinv,-9.97494059741206e-9
2012,wht,changinv,-9.990908975619104e-9
2014,wht,changinv,-9.990908962606282e-9
2013,wht,changinv,-9.990908961891446e-9
1999,wht,changinv,-9.974940466714321e-9
2002,wht,changinv,-9.990908925580741e-9
2017,wht,changinv,-9.990908930584155e-9
2016,wht,changinv,-9.974940536029704e-9
2015,wht,changinv,-9.97494050612884e-9
1998,wht,changinv,-9.974940498451428e-9
2004,wht,changinv,-9.974940557642315e-9
2000,wht,changinv,-9.990908902457157e-9
1997,wht,changinv,-9.97494048410644e-9
2007,wht,changinv,-9.97494054143373e-9
2010,wht,changinv,-9.974940657419504e-9
2003,wht,changinv,-9.990908945345628e-9
2011,wht,changinv,-9.97494058500638e-9
2001,wht,changinv,-9.990909016685024e-9
2008,wrh,changinv,-9.974940629172036e-9
2009,wrh,changinv,-9.974941027009673e-9
2005,wrh,changinv,-9.97494070298553e-9
2006,wrh,changinv,-9.97494069763929e-9
2012,wrh,changinv,-9.99090902516619e-9
2014,wrh,changinv,-9.99090902349746e-9
2013,wrh,changinv,-9.990909021570262e-9
1999,wrh,changinv,-9.97494059300377e-9
2002,wrh,changinv,-9.990908982573914e-9
2017,wrh,changinv,-9.99090902841999e-9
2016,wrh,changinv,-9.974940746178904e-9
2015,wrh,changinv,-9.974940725490917e-9
1998,wrh,changinv,-9.974940654700887e-9
2004,wrh,changinv,-9.97494068577959e-9
2000,wrh,changinv,-9.990908950319326e-9
1997,wrh,changinv,-9.974940666272173e-9
2007,wrh,changinv,-9.974940633152414e-9
2010,wrh,changinv,-9.974940740177123e-9
2003,wrh,changinv,-9.990908997011523e-9
2011,wrh,changinv,-9.974940713294946e-9
2001,wrh,changinv,-9.990909022434266e-9
2008,ott,changinv,-9.974942116116327e-9
2009,ott,changinv,-9.974942585123719e-9
2005,ott,changinv,-9.97494323376411e-9
2006,ott,changinv,-9.974942330848432e-9
2012,ott,changinv,-9.990908966503552e-9
2014,ott,changinv,-9.990908961453247e-9
2013,ott,changinv,-9.990908963171663e-9
1999,ott,changinv,-9.974952116397047e-9
2002,ott,changinv,-9.990912000082157e-9
2017,ott,changinv,-9.990908940021285e-9
2016,ott,changinv,-9.974940566670623e-9
2015,ott,changinv,-9.974940557051927e-9
1998,ott,changinv,-9.974956503910109e-9
2004,ott,changinv,-9.97494457460469e-9
2000,ott,changinv,-9.990912008641038e-9
1997,ott,changinv,-9.97495769417431e-9
2007,ott,changinv,-9.974941835143187e-9
2010,ott,changinv,-9.974942113336151e-9
2003,ott,changinv,-9.990911347181312e-9
2011,ott,changinv,-9.974941963334468e-9
2001,ott,changinv,-9.990912757844433e-9
2008,che,changinv,2.5441928456605337e-9
2009,che,changinv,2.462036814302412e-9
2005,che,changinv,3.978212391219642
2006,che,changinv,7.426000584477932
2012,che,changinv,3.019832362265536
2014,che,changinv,5.893846527157946
2013,che,changinv,12.140770742993338
1999,che,changinv,6.392810926010172
2002,che,changinv,2.762812838779289
2017,che,changinv,-5.425707183387976e-9
2016,che,changinv,4.974483659381483
2015,che,changinv,16.684904132706485
1998,che,changinv,4.405276377707994
2004,che,changinv,5.413072604909738
2000,che,changinv,4.294591172411794
1997,che,changinv,7.606403435100207
2007,che,changinv,4.15499683853482
2010,che,changinv,8.7706105386657
2003,che,changinv,-5.428623252564364e-9
2011,che,changinv,1.4568820256395056
2001,che,changinv,-5.438168606049578e-9
2008,air,changinv,-9.974941498485366e-9
2009,air,changinv,-9.974942044449587e-9
2005,air,changinv,-9.97494175167137e-9
2006,air,changinv,-9.974941739928425e-9
2012,air,changinv,-9.990909377222074e-9
2014,air,changinv,-9.990909366326582e-9
2013,air,changinv,-9.990909377463523e-9
1999,air,changinv,-9.974941669943641e-9
2002,air,changinv,-9.990908866591248e-9
2017,air,changinv,-9.990909403652887e-9
2016,air,changinv,-9.974941813937755e-9
2015,air,changinv,-9.974941740292667e-9
1998,air,changinv,-9.974941953795692e-9
2004,air,changinv,-9.974941778459052e-9
2000,air,changinv,-9.990909298501742e-9
1997,air,changinv,-9.974941902263882e-9
2007,air,changinv,-9.974941735059077e-9
2010,air,changinv,-9.974941844405872e-9
2003,air,changinv,-9.990909380157427e-9
2011,air,changinv,-9.974941675448503e-9
2001,air,changinv,-9.990909371820259e-9
2008,mmf,changinv,0.24995220152715097
2009,mmf,changinv,2.376604588568685e-9
2005,mmf,changinv,4.405488950431488
2006,mmf,changinv,4.215585469157081
2012,mmf,changinv,3.3563005933814622
2014,mmf,changinv,3.7914206978797997
2013,mmf,changinv,5.408013251123911
1999,mmf,changinv,3.498493588817138
2002,mmf,changinv,0.8979100057958243
2017,mmf,changinv,1.732275072591365
2016,mmf,changinv,1.4303173541494405
2015,mmf,changinv,5.141377034359729
1998,mmf,changinv,3.4463055114487644
2004,mmf,changinv,3.7257356983152587
2000,mmf,changinv,3.8595794237614216
1997,mmf,changinv,3.074417735968746
2007,mmf,changinv,2.3054989304177114
2010,mmf,changinv,3.1266560432240973
2003,mmf,changinv,1.152349733706149
2011,mmf,changinv,2.3279485561396465
2001,mmf,changinv,-5.455245068690576e-9
2008,otr,changinv,-9.974940665102386e-9
2009,otr,changinv,-9.97494151312416e-9
2005,otr,changinv,-9.974940902146791e-9
2006,otr,changinv,-9.974940911864163e-9
2012,otr,changinv,-9.990909196361816e-9
2014,otr,changinv,-9.99090923595819e-9
2013,otr,changinv,-9.990909230513104e-9
1999,otr,changinv,-9.974940814995634e-9
2002,otr,changinv,-9.99090894363121e-9
2017,otr,changinv,-9.9909092460647e-9
2016,otr,changinv,-9.974941383265689e-9
2015,otr,changinv,-9.974941327719566e-9
1998,otr,changinv,-9.97494093025505e-9
2004,otr,changinv,-9.974940948102413e-9
2000,otr,changinv,-9.990909025101157e-9
1997,otr,changinv,-9.974940994698447e-9
2007,otr,changinv,-9.974940836568455e-9
2010,otr,changinv,-9.974941058518637e-9
2003,otr,changinv,-9.990909082341217e-9
2011,otr,changinv,-9.974941060569342e-9
2001,otr,changinv,-9.990909095066366e-9
2008,min,changinv,2.4699757915812007e-9
2009,min,changinv,2.293529484524083e-9
2005,min,changinv,0.7975840244761615
2006,min,changinv,2.0864175671833567
2012,min,changinv,1.4894729224803365
2014,min,changinv,1.4898105486662119
2013,min,changinv,-5.4556497900782666e-9
1999,min,changinv,2.572269163200687e-9
2002,min,changinv,-5.434997753789846e-9
2017,min,changinv,-5.498434736834977e-9
2016,min,changinv,0.44042988730457533
2015,min,changinv,1.9615986161550418
1998,min,changinv,0.9988408627031193
2004,min,changinv,0.6689169888279832
2000,min,changinv,0.07233494954074561
1997,min,changinv,0.4671726438932763
2007,min,changinv,2.4636627558270976e-9
2010,min,changinv,0.4761300452230614
2003,min,changinv,0.23357516251550844
2011,min,changinv,0.1973687581237713
2001,min,changinv,-5.446304208745705e-9
2008,ppd,def_structures,-9.97494100374655e-9
2009,ppd,def_structures,-9.97494161318796e-9
2005,ppd,def_structures,-9.974940920729662e-9
2006,ppd,def_structures,-9.974940904075927e-9
2012,ppd,def_structures,-9.990909086752968e-9
2014,ppd,def_structures,-9.990909097182724e-9
2013,ppd,def_structures,-9.990909085398987e-9
1999,ppd,def_structures,-9.974941088543184e-9
2002,ppd,def_structures,-9.990909089903274e-9
2017,ppd,def_structures,-9.990909115501241e-9
2016,ppd,def_structures,-9.974940951511084e-9
2015,ppd,def_structures,-9.974940861553468e-9
1998,ppd,def_structures,-9.974941125788976e-9
2004,ppd,def_structures,-9.974941014540126e-9
2000,ppd,def_structures,-9.990909129919562e-9
1997,ppd,def_structures,-9.974941160090477e-9
2007,ppd,def_structures,-9.974940864505094e-9
2010,ppd,def_structures,-9.974940867490661e-9
2003,ppd,def_structures,-9.990909159529817e-9
2011,ppd,def_structures,-9.974940864937565e-9
2001,ppd,def_structures,-9.990909162779482e-9
2008,res,def_structures,-9.97494092291423e-9
2009,res,def_structures,-9.974941094516331e-9
2005,res,def_structures,-9.974941029485473e-9
2006,res,def_structures,-9.974941027389261e-9
2012,res,def_structures,-9.990909116421634e-9
2014,res,def_structures,-9.990909113887268e-9
2013,res,def_structures,-9.990909113422053e-9
1999,res,def_structures,-9.974941008844358e-9
2002,res,def_structures,-9.990909094977666e-9
2017,res,def_structures,-9.990909116965371e-9
2016,res,def_structures,-9.974941023130835e-9
2015,res,def_structures,-9.974941017307711e-9
1998,res,def_structures,-9.974941029669436e-9
2004,res,def_structures,-9.974941035176646e-9
2000,res,def_structures,-9.990909088682755e-9
1997,res,def_structures,-9.974941027986454e-9
2007,res,def_structures,-9.974941002353072e-9
2010,res,def_structures,-9.974941031840092e-9
2003,res,def_structures,-9.990909114541176e-9
2011,res,def_structures,-9.974941008438517e-9
2001,res,def_structures,-9.990909112314794e-9
2008,com,def_structures,-9.97494078672394e-9
2009,com,def_structures,-9.974941198261582e-9
2005,com,def_structures,-9.974941112976205e-9
2006,com,def_structures,-9.974941109522135e-9
2012,com,def_structures,-9.990909135676152e-9
2014,com,def_structures,-9.99090913115625e-9
2013,com,def_structures,-9.990909131293989e-9
1999,com,def_structures,-9.97494088570934e-9
2002,com,def_structures,-9.990909134158e-9
2017,com,def_structures,-9.990909127475597e-9
2016,com,def_structures,-9.974941066250413e-9
2015,com,def_structures,-9.974941051881414e-9
1998,com,def_structures,-9.974941061516624e-9
2004,com,def_structures,-9.974941128979081e-9
2000,com,def_structures,-9.990908792456077e-9
1997,com,def_structures,-9.974941062391915e-9
2007,com,def_structures,-9.974941042250074e-9
2010,com,def_structures,-9.974941100669941e-9
2003,com,def_structures,-9.990909146768642e-9
2011,com,def_structures,-9.974941021183211e-9
2001,com,def_structures,-9.99090907455122e-9
2008,amb,def_structures,-9.974940944570693e-9
2009,amb,def_structures,-9.974940988375086e-9
2005,amb,def_structures,-9.974940959743008e-9
2006,amb,def_structures,-9.974940959294997e-9
2012,amb,def_structures,-9.99090909045262e-9
2014,amb,def_structures,-9.990909090166231e-9
2013,amb,def_structures,-9.990909089911332e-9
1999,amb,def_structures,-9.974940951787938e-9
2002,amb,def_structures,-9.99090908734315e-9
2017,amb,def_structures,-9.990909089989818e-9
2016,amb,def_structures,-9.974940961694724e-9
2015,amb,def_structures,-9.974940959271395e-9
1998,amb,def_structures,-9.974940956750095e-9
2004,amb,def_structures,-9.974940959529525e-9
2000,amb,def_structures,-9.990909083551627e-9
1997,amb,def_structures,-9.974940957007816e-9
2007,amb,def_structures,-9.974940954286046e-9
2010,amb,def_structures,-9.974940962328742e-9
2003,amb,def_structures,-9.99090908910607e-9
2011,amb,def_structures,-9.974940956276106e-9
2001,amb,def_structures,-9.990909091236173e-9
2008,fbp,def_structures,-9.974940661250725e-9
2009,fbp,def_structures,-9.9749409771724e-9
2005,fbp,def_structures,-9.974940676842884e-9
2006,fbp,def_structures,-9.974940669056478e-9
2012,fbp,def_structures,-9.990909029339199e-9
2014,fbp,def_structures,-9.990908988471709e-9
2013,fbp,def_structures,-9.990908986692782e-9
1999,fbp,def_structures,-9.974940611033695e-9
2002,fbp,def_structures,-9.990908976230704e-9
2017,fbp,def_structures,-9.990908979004105e-9
2016,fbp,def_structures,-9.974940666719959e-9
2015,fbp,def_structures,-9.97494063562615e-9
1998,fbp,def_structures,-9.974940619104508e-9
2004,fbp,def_structures,-9.974940657751807e-9
2000,fbp,def_structures,-9.990908973416181e-9
1997,fbp,def_structures,-9.97494061980663e-9
2007,fbp,def_structures,-9.974940613403368e-9
2010,fbp,def_structures,-9.974940739459542e-9
2003,fbp,def_structures,-9.990908999012359e-9
2011,fbp,def_structures,-9.974940688163392e-9
2001,fbp,def_structures,-9.990909007299926e-9
2008,rec,def_structures,-9.974940948226032e-9
2009,rec,def_structures,-9.974941071630093e-9
2005,rec,def_structures,-9.97494101788201e-9
2006,rec,def_structures,-9.974941005440669e-9
2012,rec,def_structures,-9.990909118124228e-9
